word,pinyin,freq
偃甲息兵,ya3n jia xi bing,0.0
偃革为轩,ya3n ge wei xuan,0.0
偃革尚文,ya3n ge shang wen,0.0
瞒天昧地,ma2n tian mei di,0.0
俨乎其然,ya3n hu qi ran,0.0
曼衍鱼龙,ma4n yan yu long,0.0
瞒心昧己,ma2n xin mei ji,0.0
兵戈扰攘,bing ge ra1o rang,0.0
满而不溢,ma3n er bu yi,0.0
颜丹鬓绿,ya2n dan bin lv,0.0
盐梅舟楫,ya2n mei zhou ji,0.0
满腹经纶,ma3n fu jing lun,0.0
得陇望蜀,de long wa2ng shu,0.0
满腹珠玑,ma3n fu zhu ji,0.0
研精覃思,ya2n jing tan si,0.0
满目疮痍,ma3n mu chuang yi,0.0
满目荆榛,ma3n mu jing zhen,0.0
研精竭虑,ya2n jing jie lv,0.0
兵微将寡,bing wei jia1ng gua,0.0
贸首之雠,ma4o shou zhi chou,0.0
蛮烟瘴雨,ma2n yan zhang yu,0.0
兵销革偃,bing xia1o ge yan,0.0
昧死以闻,me4i si yi wen,0.0
袂云汗雨,mei yun ha4n yu,0.0
道不掇遗,da4o bu duo yi,0.0
炳烛夜游,bing zhu ye yo3u,0.0
门不夜扃,men bu ye jio2ng,0.0
门殚户尽,men da2n hu jin,0.0
道傍筑室,da4o bang zhu shi,0.0
道傍之筑,da4o bang zhi zhu,0.0
道傍苦李,da4o pang ku li,0.0
并容徧覆,bing rong bia4n fu,0.0
门衰祚薄,men shua2i zuo bao,0.0
扪参历井,me2n shen li jing,0.0
扪虱而谈,men shi er ta2n,0.0
扪心无愧,me2n xin wu kui,0.0
并赃拿贼,bing zhuo na4 zei,0.0
蒙袂辑屦,me2ng mei ji ju,0.0
懵懵懂懂,meng meng do3ng dong,0.0
病国殃民,bing guo ya4ng min,0.0
弥山亘野,mi sha2n gen ye,0.0
迷魂夺魄,mi hun duo2 po,0.0
病染膏肓,bing ra4n gao huang,0.0
病入膏肓,bing ru ga4o huang,0.0
迷魂淫魄,mi hun yin po2,0.0
悼心失图,da4o xin shi tu,0.0
悼心疾首,da4o xin ji shou,0.0
病在膏肓,bing za4i gao huang,0.0
迷离徜仿,mi li cha2ng fang,0.0
言简意赅,ya2n jian yi gai,0.0
昧己瞒心,mei ji ma4n xin,0.0
昧地谩天,mei di ma4n tian,0.0
没衷一是,mo4 zhong yi shi,0.0
道殣相属,da4o jin xiang shu,0.0
掤扒吊拷,bing ba1 diao kao,0.0
道殣相枕,da4o jin xiang zhen,0.0
道殣相望,da4o jin xiang wang,0.0
没金铩羽,mei jin sha2 yu,0.0
秉公灭私,bing go3ng mie si,0.0
道尽途殚,da4o jin tu dan,0.0
道尽涂殚,da4o jin tu dan,0.0
秉公任直,bing go3ng ren zhi,0.0
道寡称孤,da4o gua cheng gu,0.0
秉节持重,bing jie chi zho3ng,0.0
秉钧持轴,bing jun chi zho3u,0.0
秉钧当轴,bing jun da3ng zhou,0.0
昧地瞒天,mei di ma4n tian,0.0
秉文兼武,bing wen jia3n wu,0.0
秉文经武,bing we3n jing wu,0.0
秉要执本,bing ya3o zhi ben,0.0
眉睫之祸,mei jie zhi huo2,0.0
媒妁之言,mei shuo zhi ya2n,0.0
秉烛待旦,bing zhu da3i dan,0.0
秉烛夜游,bing zhu ye yo3u,0.0
言十妄九,ya2n shi wang jiu,0.0
炳炳焤焤,bing bing la3ng lang,0.0
美轮美奂,mei lun mei hua3n,0.0
美芹之献,mei qin zhi xia3n,0.0
昧旦晨兴,mei da4n chun xing,0.0
偃武兴文,ya3n wu xing wen,0.0
偃武休兵,ya3n wu xiu bing,0.0
佯输诈败,ya2ng shu zha bai,0.0
麻痺不仁,ma2 bi bu ren,0.0
扬眉眴目,ya2ng mei shun mu,0.0
裸袖揎拳,luo xiu xua3n quan,0.0
扬眉瞬目,ya2ng mei shun mu,0.0
攞袖揎拳,luo xiu xua3n quan,0.0
扬厉铺张,ya2ng li pu zhang,0.0
登锋履刃,de1ng feng lv ren,0.0
扬风抦雅,ya2ng feng bao ya,0.0
扬幡招魂,ya2ng fan zhao hun,0.0
荦荦大端,luo luo da4 duan,0.0
荦荦大者,luo luo da4 zhe,0.0
鞅鞅不乐,ya1ng yang bu le,0.0
殃及池鱼,ya1ng ji chi yu,0.0
泱泱大风,ya1ng yang da feng,0.0
荦荦确确,luo4 luo que que,0.0
燕昭市骏,ya1n zhao shi jun,0.0
骆驿不绝,luo4 yi bu jue,0.0
燕跃鹄踊,ya4n yue hu yong,0.0
燕语莺啼,ya4n yu ying ti,0.0
燕翼贻谋,ya4n yi yi mou,0.0
落阱下石,luo jing xia4 shi,0.0
燕燕莺莺,ya4n yan ying ying,0.0
燕舞莺啼,ya4n wu ying ti,0.0
落落寡合,luo luo gua4 he,0.0
德輶如羽,de yo2u ru yu,0.0
燕石妄珍,ya1n shi wang zhen,0.0
德輶如毛,de you ru ma2o,0.0
德艺双馨,de yi shua2ng xin,0.0
裸裎袒裼,luo cheng ta3n xi,0.0
锣鼓喧天,luo gu xua2n tian,0.0
扬葩振藻,ya2ng pa zhen zao,0.0
略无忌惮,lve wu ji da4n,0.0
佯轮诈败,ya2ng lun zha bai,0.0
佯风诈冒,ya2ng feng zha mao,0.0
杨朱泣岐,ya2ng zhu qi qi,0.0
鸾翔凤翥,lua2n xiang feng zhu,0.0
鸾音鹤信,lua2n yin he xin,0.0
鸾吟凤唱,lua2n yin feng chang,0.0
鸾舆凤驾,lua2n yu feng jia,0.0
鸾只凤单,lua2n zhi feng dan,0.0
鸾姿凤态,lua2n zi feng tai,0.0
阳煦山立,ya2ng xu shan li,0.0
乱首垢面,lua4n shou gou mian,0.0
等礼相亢,deng li xia3ng kang,0.0
沦肌浃髓,lun ji jia2 sui,0.0
扬清厉俗,ya2ng qing li su,0.0
沦浃肌髓,lun jia2 ji sui,0.0
纶巾羽扇,gua1n jin yu shan,0.0
纶音佛语,lun yin fo2 yu,0.0
轮扁斫轮,lun bia2n zhuo lun,0.0
轮焉奂焉,lun ya2n huan yan,0.0
羊羔美酒,ya2n gao mei jiu,0.0
羊触藩篱,ya2ng chu fan li,0.0
论高寡合,lun ga4o gua he,0.0
捋袖揎拳,luo xiu xua1n quan,0.0
扬威曜武,ya2ng wei yao wu,0.0
扬汤止沸,ya2ng tang zhi fei,0.0
扬清抑浊,ya2ng qing yi zhuo,0.0
燕侣莺俦,ya4n lv ying chou,0.0
燕金募秀,ya1n jin mu xiu,0.0
偃武修文,ya3n wu xiu wen,0.0
燕驾越毂,ya1n jia yue gu,0.0
埋声晦迹,ma2i sheng hui ji,0.0
买椟还珠,ma3i du huan zhu,0.0
买犊卖刀,ma3i du mai dao,0.0
眼饧耳热,ya3n xing er re,0.0
买官鬻爵,ma3i guan yu jue,0.0
买上嘱下,ma3i shang zhu xia,0.0
买田阳羡,ma3i tian yang xian,0.0
麦穗两岐,ma4i sui liang qi,0.0
麦穗两歧,ma4i sui liang qi,0.0
麦秀两岐,ma4i xiu liang qi,0.0
麦秀两歧,ma4i xiu liang qi,0.0
麦秀黍离,ma4i xiu shu li,0.0
卖刀买犊,ma4i dao mai du,0.0
兵不厌诈,bing bu ya1n zha,0.0
卖犊买刀,ma4i du mai dao,0.0
卖儿鬻女,ma4i er yu nv,0.0
得婿如龙,de xu ru lo2ng,0.0
掩瑕藏疾,ya3n xia cang ji,0.0
卖官鬻爵,ma4i guan yu jue,0.0
卖官鬻狱,ma4i guan yu yu,0.0
卖剑买犊,ma4i jian mai du,0.0
卖爵鬻官,ma4i jue yu guan,0.0
卖男鬻女,ma4i nan yu nv,0.0
卖妻鬻子,ma4i qi yu zi,0.0
掩骼埋胔,ya3n ge mai zi,0.0
掩骼埋窆,ya3n ge mai bian,0.0
蛮烟瘴雾,ma2n yan zhang wu,0.0
厌闻饫听,ya4n wen yu ting,0.0
得鱼忘筌,de yu wa2ng quan,0.0
宴安醙毒,ya4n an dan du,0.0
燕安鸩毒,ya4n an zhen du,0.0
麻姑献寿,ma2 gu xian shou,0.0
燕颔儒生,ya4n han ru sheng,0.0
燕颔虬须,ya4n han qiu xu,0.0
燕颔虎须,ya4n han hu xu,0.0
燕颔虎头,ya4n han hu tou,0.0
燕颔虎颈,ya4n han hu jing,0.0
马勃牛溲,ma3 bo niu sou,0.0
马浡牛溲,ma3 bo niu sou,0.0
燕妒莺惭,ya4n du ying can,0.0
燕处焚巢,ya4n chu fen chao,0.0
燕俦莺侣,ya4n chou ying lv,0.0
燕巢幙上,ya4n chao yu shang,0.0
燕安醙毒,ya4n an dan du,0.0
宴安鸩毒,ya4n an zhen du,0.0
雁杳鱼沉,ya4n yao yu chen,0.0
雁素鱼笺,ya4n su yu jian,0.0
雁逝鱼沉,ya4n shi yu chen,0.0
雁默先烹,ya4n mo xian peng,0.0
雁泊人户,ya4n bo ren hu,0.0
掞藻飞声,sha3n zao fei sheng,0.0
马毛猬磔,ma3 mao wei zhe,0.0
马毛蝟磔,ma3 mao wei zhe,0.0
马牛襟裾,ma3 niu jin ju,0.0
马首是瞻,ma3 shou shi zhan,0.0
马咽车阗,ma3 yan che tian,0.0
晏安醙毒,ya4n an dan du,0.0
涤秽布新,di hui2 bu xin,0.0
六马仰秣,liu ma4 yang mo,0.0
迷离徜恍,mi li cha2ng huang,0.0
比肩接踵,bi jia3n jie zhong,0.0
立竿见影,li ga4n jian ying,0.0
雕文刻镂,dia1o wen ke lou,0.0
雕墙峻宇,dia1o qiang jun yu,0.0
雕镂藻绘,dia1o lou zao hui,0.0
丽藻春葩,li za4o chun pa,0.0
利傍倚刀,li ba4ng yi dao,0.0
利齿伶牙,li chi ling ya4,0.0
雕阑玉砌,dia1o lan yu qi,0.0
利喙赡辞,li hui sha4n ci,0.0
一笑一颦,yi xia1o yi pin,0.0
匕鬯不惊,bi cha3ng bu jing,0.0
匕鬯无惊,bi cha3ng wu jing,0.0
利缰名锁,li jia4ng ming suo,0.0
利令志惛,li ling zhi za4o,0.0
比肩迭踵,bi jia3n die zhong,0.0
利锁名缰,li suo ming jia4ng,0.0
比肩叠踵,bi jia3n die zhong,0.0
利绾名牵,li wa4n ming qian,0.0
雕蚶镂蛤,dia1o han lou ge,0.0
励兵秣马,li bing mo ma4,0.0
比肩继踵,bi jia3n ji zhong,0.0
沥胆抽肠,li da4n chou chang,0.0
沥胆堕肝,li da4n duo gan,0.0
一息奄奄,yi xi ya1n yan,0.0
沥胆隳肝,li da4n hui gan,0.0
沥胆披肝,li da4n pi gan,0.0
沥胆濯肝,li da4n zhuo gan,0.0
立地书橱,li4 di shu chu,0.0
厉世摩钝,li shi mo4 dun,0.0
厉兵粟马,li bing su ma4,0.0
绷爬吊拷,beng pa1 diao kao,0.0
蠡酌管窥,li zhuo gua3n kui,0.0
钓誉沽名,dia4o yu gu ming,0.0
礼奢宁俭,li she ning jia3n,0.0
钓名沽誉,dia4o yu gu ming,0.0
吊誉沽名,dia4o yu gu ming,0.0
笨嘴拙舌,ben zui zhuo4 she,0.0
绷巴吊拷,beng ba1 diao kao,0.0
绷扒吊拷,beng ba1 diao kao,0.0
澧兰沅芷,li la3n yuan zhi,0.0
雕章琢句,dia1o zhang zhuo ju,0.0
力殚财竭,li da4n cai jie,0.0
一噎止餐,yi ye zhi ca1n,0.0
力竭声嘶,li jie4 sheng si,0.0
厉兵秣马,li bing mo ma4,0.0
力尽筋疲,li4 jin jin pi,0.0
雕章缛彩,dia1o zhang ru cai,0.0
雕章镂句,dia1o zhang lou ju,0.0
力挽狂澜,li wa4n kuang lan,0.0
雕楹碧槛,dia1o ying bi kan,0.0
鼻垩挥斤,bi e2 hui jin,0.0
历兵秣马,li bing mo ma4,0.0
历兵粟马,li bing su ma4,0.0
历井扪天,li jing men tia4n,0.0
一薰一莸,yi xun yi yo1u,0.0
一熏一莸,yi xun yi yo1u,0.0
历日旷久,li ri kua4ng jiu,0.0
沥血叩心,li xue ko4u xin,0.0
比肩连袂,bi jia3n lian mei,0.0
黎庶涂炭,li shu tu ta2n,0.0
沥血披肝,li xue pi ga4n,0.0
俾昼作夜,bi zho3u zuo ye,0.0
笔饱墨酣,bi ba3o mo han,0.0
笔大如椽,bi da3 ru chuan,0.0
连畴接陇,lia2n chou jie long,0.0
雕肝镂肾,dia1o gan lou shen,0.0
一榻胡涂,yi ta1 hu tu,0.0
一榻横陈,yi ta1 heng chen,0.0
连昏达曙,lia2n hun da shu,0.0
连昬接晨,lia2n hun jie chen,0.0
雕风镂月,dia1o feng lou yue,0.0
雕虫篆刻,dia1o chong zhuan ke,0.0
连甍接栋,lia2n meng jie dong,0.0
连绵不绝,lia2n mian bu jue,0.0
连篇絫牍,lia2n pian lei du,0.0
笔耕砚田,bi geng ya3n tian,0.0
笔酣墨饱,bi ha3n mo bao,0.0
连篇絫幅,lia2n pian lei fu,0.0
一丝不紊,yi si bu we1n,0.0
连篇累牍,lia2n pian lei du,0.0
连篇累帙,lia2n pian lei zhi,0.0
连阡累陌,lia2n qian lei mo,0.0
连衽成帷,lia2n ren cheng wei,0.0
雕虫末伎,dia1o chong mo ji,0.0
雕虫刻篆,dia1o chong ke zhuan,0.0
貂裘换酒,dia1o qiu huan jiu,0.0
笔削褒贬,bi xue ba3o bian,0.0
连天匝地,lia2n tian za di,0.0
俾夜作昼,bi ye zuo3 zhou,0.0
秕言谬说,bi ya3n miu shuo,0.0
彼众我寡,bi zhong wo gua3,0.0
砺山带河,li sha4n dai he,0.0
沥血披心,li xue4 pi xin,0.0
比肩随踵,bi jia3n sui zhong,0.0
雕肝琢肾,dia1o gan zhuo shen,0.0
比肩系踵,bi jia3n xi zhong,0.0
雕肝琢膂,dia1o gan zhuo lv,0.0
俐齿伶牙,li chi ling ya4,0.0
栎阳雨金,li ya4ng yu jin,0.0
轹釜待炊,li fu da4i chui,0.0
栗栗危惧,li li we4i ju,0.0
砺带河山,li da4i he shan,0.0
比屋连甍,bi wu lia3n meng,0.0
砺戈秣马,li ge mo ma4,0.0
砺世摩钝,li shi mo4 dun,0.0
一推两搡,yi tui lia1ng sang,0.0
砺世磨钝,li shi mo4 dun,0.0
砺岳盟河,li yue4 meng he,0.0
一苇可航,yi wei ke ha1ng,0.0
一望无垠,yi wa1ng wu yin,0.0
粒米狼戾,li mi la4ng li,0.0
粝食粗衣,li4 shi cu yi,0.0
詈夷为跖,li yi we4i zhi,0.0
彼倡此和,bi cha3ng ci he,0.0
连编累牍,lia2n bian lei du,0.0
彼竭我盈,bi jie wo3 ying,0.0
连镳并驾,lia2n biao bing jia,0.0
连镳并轸,lia2n biao bing zhen,0.0
蠡测管窥,li ce gua3n kui,0.0
黎丘丈人,li qiu zha2ng ren,0.0
连宵达旦,lia2n xiao da dan,0.0
衣锦昼行,yi jin zho4u xing,0.0
狼嗥鬼叫,la2ng hao gui jiao,0.0
狼艰狈蹶,la2ng jian bei jue,0.0
依山傍水,yi sha1n bang shui,0.0
依乷附木,yi kua1ng fu mu,0.0
依人篱下,yi ren li xia1,0.0
狼飧虎咽,la2ng sun hu yan,0.0
狼突鸱张,la2ng tu chi zhang,0.0
狼突豕窜,la2ng tu shi cuan,0.0
依门傍户,yi men ba1ng hu,0.0
狼吞虎噬,la2ng tun hu shi,0.0
依经傍注,yi jing ba1ng zhu,0.0
依翠偎红,yi cui wei ho1ng,0.0
狼羊同饲,la2ng yang tong si,0.0
琅嬛福地,la2ng huan fu di,0.0
稂莠不齐,la2ng you bu qi,0.0
锒铛入狱,la2ng kang ru yu,0.0
阆苑琼楼,la4ng yuan qiong lou,0.0
衣绣昼行,yi xiu zho4u xing,0.0
浪迹萍踪,la4ng ji ping zong,0.0
衣宵食旰,yi xia1o shi gan,0.0
衣香鬓影,yi xia1ng bin ying,0.0
丁一卯二,ding yi ma1o er,0.0
背曲腰躬,bei qu ya4o gong,0.0
劳师糜饷,la2o shi mi xiang,0.0
衣衫褴褛,yi sha1n lan lv,0.0
鲽离鹣背,die li jia2n bei,0.0
老蚌珠胎,la3o bang zhu tai,0.0
狼嗥狗叫,la2ng hao gou jiao,0.0
狼顾鸢视,la2ng gu yuan shi,0.0
狼顾麕惊,la2ng gu qian jing,0.0
宜喜宜嗔,yi xi yi che2n,0.0
贻厥孙谋,yi jue sun mo2u,0.0
兰因絮果,la2n yin xu guo,0.0
兰芷之室,la2n zhi zhi shi,0.0
饴含抱孙,yi ha2n bao sun,0.0
兰质蕙心,la2n zhi hui xin,0.0
怡颜悦色,yi ya2n yue se,0.0
怡堂燕雀,yi ta2ng yan que,0.0
阑风伏雨,la2n feng fu yu,0.0
褴褛筚路,la2n lv bi lu,0.0
揽辔登车,la3n pei deng che,0.0
揽权纳贿,la3n quan na hui,0.0
顶天踵地,ding tia3n zhong di,0.0
滥官污吏,la4n guan wu li,0.0
狼顾鸱踤,la2ng gu chi yin,0.0
滥竽充数,la4n yu chong shu,0.0
宜嗔宜喜,yi che2n yi xi,0.0
沂水弦歌,yi shui xia2n ge,0.0
沂水舞雩,yi shui2 wu yu,0.0
狼奔豕突,la2ng ben shi tu,0.0
狼飡虎食,la2ng can hu shi,0.0
狼飡虎咽,la2ng can hu yan,0.0
狼餐虎噬,la2ng can hu shi,0.0
狼吃幞头,la2ng chi fu tou,0.0
欹嵚历落,qi qin li luo1,0.0
狼顾鸱张,la2ng gu chi zhang,0.0
壹倡三叹,yi cha1ng san tan,0.0
衣锦昼游,yi jin zho4u you,0.0
老蚕作茧,la3o can zuo jian,0.0
嫠不恤纬,li bu xu we2i,0.0
蹀躞不下,die xie bu xia2,0.0
泪迸肠绝,lei beng cha4ng jue,0.0
被甲据鞍,pi jia1 ju an,0.0
累牍连篇,lei du lia3n pian,0.0
调三斡四,tia2o san wo si,0.0
被泽蒙庥,be4i ze meng xiu,0.0
奔轶绝尘,be1n yi jue chen,0.0
擂鼓鸣金,le2i gu ming jin,0.0
一肢半节,yi zhi ba1n jie,0.0
擂鼓筛锣,lei gu sha2i luo,0.0
冷嘲热骂,leng cha3o re ma,0.0
离本徼末,li ben ya2o mo,0.0
离魂倩女,li hun qia2n nv,0.0
离离矗矗,li2 li chu chu,0.0
离鸾别凤,li lua2n bie feng,0.0
离鸾别鹄,li lua2n bie hu,0.0
一枕黄粱,yi zhen hua1ng liang,0.0
离鸾别鹤,li lua2n bie he,0.0
一枕槐安,yi zhen hua1i an,0.0
离蔬释躥,li shu shi zhe2,0.0
一针一缐,yi zhe1n yi yu,0.0
离蔬释屩,li shu shi zhe2,0.0
离析涣奔,li xi hua2n ben,0.0
骊黄牝牡,li hua2ng pin mu,0.0
犁牛髐角,li niu ma2i jiao,0.0
犁生髐角,li sheng yue jia2o,0.0
犁庭扫闾,li ting sa2o lv,0.0
坌鸟先飞,ben nia4o xian fei,0.0
磊落轶荡,lei luo yi da3ng,0.0
磊落飒爽,lei luo sa3 shuang,0.0
一柱擎天,yi zhu qing tia1n,0.0
老妪能解,la3o yu neng jie,0.0
衣锦褧衣,yi jin jio4ng yi,0.0
叠嶂层峦,die zha2ng ceng luan,0.0
老骥伏枥,la3o ji fu li,0.0
衣冠枭獍,yi gua1n xiao jing,0.0
老奸巨猾,la3o jian ju hua,0.0
喋喋不休,die2 die bu xiu,0.0
老牛舐犊,la3o niu shi du,0.0
老罴当道,la3o pi dang dao,0.0
迭嶂层峦,die zha2ng ceng luan,0.0
衣不蔽体,yi1 bu bi ti,0.0
迭矩重规,die ju cho2ng gui,0.0
跌脚搥胸,die jia1o chui xiong,0.0
潦原浸天,la3o yuan jin tian,0.0
磊落豪横,lei luo ha3o heng,0.0
跌宕昭彰,die da2ng zhao zhang,0.0
乐此不倦,le ci bu jua4n,0.0
乐嗟苦咄,le jie ku duo4,0.0
乐善不倦,le sha4n bu juan,0.0
雷奔云谲,le2i ben yun jue,0.0
悖入悖出,be4i ru bei chu,0.0
雷嗔电怒,lei chen dia2n nu,0.0
被发缨冠,pi fa1 ying guan,0.0
被发左衽,pi fa1 zuo ren,0.0
缧绁之忧,lei xie zhi yo2u,0.0
傫如丧狗,lei ru sa3ng gou,0.0
磊磊落落,lei lei luo3 luo,0.0
连宵彻曙,lia2n xiao che shu,0.0
连章累牍,lia2n zhang lei du,0.0
涤瑕荡垢,di xia2 dang gou,0.0
地崩山摧,di beng sha4n cui,0.0
赁耳佣目,lin er yo4ng mu,0.0
伶仃孤苦,li2ng ding gu ku,0.0
一介不苟,yi jie bu go1u,0.0
伶俐乖巧,ling li gua2i qiao,0.0
伶牙俐齿,ling ya2 li chi,0.0
凌弱暴寡,ling ruo ba2o gua,0.0
凌霄之志,ling xia2o zhi zhi,0.0
陵劲淬砺,ling jin cui2 li,0.0
陵弱暴寡,ling ruo ba2o gua,0.0
绫罗绸缎,ling luo chou dua2n,0.0
聆音察理,ling yin cha2 li,0.0
一箭上垛,yi jia1n shang duo,0.0
避影敛迹,bi ying lia4n ji,0.0
避影匿形,bi4 ying ni xing,0.0
避之若浼,bi zhi ruo4 mei,0.0
地旷人稀,di kua4ng ren xi,0.0
臂有四肘,bi yo4u si zhou,0.0
髀里肉生,bi li ro4u sheng,0.0
地瘠民贫,di4 ji min pin,0.0
璧坐玑驰,bi zuo4 ji chi,0.0
砭庸针俗,bia1n yong zhen su,0.0
令原之戚,ling yua2n zhi qi,0.0
另辟蹊径,li4ng pi xi jing,0.0
地动山摧,di dong sha4n cui,0.0
一晦一明,yi hui1 yi ming,0.0
一麾出守,yi hui chu sho1u,0.0
地坼天崩,di che tia4n beng,0.0
麟子凤雏,lin zi fe2ng chu,0.0
麟趾呈祥,lin zhi cheng xia2ng,0.0
麟角虎翅,lin jia2o hu chi,0.0
鳞次栉比,li2n ci zhi bi,0.0
临河羡鱼,lin he xia2n yu,0.0
掂斤抹两,dia1n jin mo liang,0.0
避穽入坑,bi jing ru ke4ng,0.0
临难无慑,lin na2n wu she,0.0
掂斤估两,dia1n jin gu liang,0.0
临潼斗宝,lin tong dou ba2o,0.0
掂斤播两,dia1n jin bo liang,0.0
一壸千金,yi kui qia1n jin,0.0
一篑之功,yi kui zhi go1ng,0.0
一馈十起,yi kui1 shi qi,0.0
临渊羡鱼,lin yua2n xian yu,0.0
避溺山隅,bi ni sha4n yu,0.0
避强击惰,bi qia4ng ji duo,0.0
麟角凤嘴,lin jia2o feng zui,0.0
鳞萃比栉,lin cui2 bi zhi,0.0
鳞集毛萃,lin ji ma2o cui,0.0
鳞集仰流,lin ji ya2ng liu,0.0
一空依傍,yi kong yi ba1ng,0.0
麟凤龟龙,lin feng gui lo2ng,0.0
一蹶不振,yi jue1 bu zhen,0.0
一蹶不兴,yi jue1 bu xing,0.0
麟凤一毛,lin feng yi ma2o,0.0
麟肝凤髓,lin ga2n feng sui,0.0
麟角凤距,lin jia2o feng ju,0.0
麟角凤毛,lin jia2o feng mao,0.0
麟角凤觜,lin jia2o feng zui,0.0
韬光晦迹,ta1o guang hui ji,0.0
一褱而论,yi hua1i er lun,0.0
避阱入坑,bi jing ru ke4ng,0.0
流光瞬息,liu gua2ng shun xi,0.0
变躬迁席,bia4n gong qian xi,0.0
抵瑕陷厄,di xia3 xian e,0.0
抵瑕蹈隙,di xia3 dao xi,0.0
一傅众咻,yi fu zho1ng xiu,0.0
抵死谩生,di si ma3n sheng,0.0
柳亸花娇,liu duo hua3 jiao,0.0
柳亸莺娇,liu duo ying jia3o,0.0
柳昏花螟,liu hun hua3 ming,0.0
变醨养瘠,bia4n li yang ji,0.0
柳娇花媚,liu jia3o hua mei,0.0
柳眉剔竖,liu me3i ti shu,0.0
变生肘腋,bia4n sheng zhou ye,0.0
变贪厉薄,bia3n tan li bo,0.0
柳陌花丛,liu mo hua3 cong,0.0
柳陌花衢,liu mo hua3 qu,0.0
柳泣花啼,liu qi hua3 ti,0.0
柳衢花市,liu qu hua3 shi,0.0
柳啼花怨,liu ti hua3 yuan,0.0
柳絮才高,liu xu ca3i gao,0.0
柳夭桃艳,liu ya3o tao yen,0.0
六尺之讬,liu chi zhi qua4n,0.0
抵背扼喉,di bei e ho3u,0.0
底死谩生,di si ma3n sheng,0.0
涤瑕蹈隙,di xia2 dao xi,0.0
涤瑕荡秽,di xia2 dang hui,0.0
辩才无阂,bia4n cai wu he,0.0
六街三陌,liu jie sa4n mo,0.0
砥兵砺伍,di3 bing li wu,0.0
砥锋挺锷,di fe3ng ting e,0.0
砥节奉公,di jie feng go3ng,0.0
砥廉峻隅,di lia3n jun yu,0.0
流金铄石,liu jin shuo2 shi,0.0
一狐之腋,yi hu zhi ye1,0.0
一狐之掖,yi hu zhi ye1,0.0
一呼再喏,yi hu za1i nuo,0.0
流离颠沛,liu li dia2n pei,0.0
流离颠痜,liu li dia2n shu,0.0
砥柱中流,di zhu zho3ng liu,0.0
流离琐尾,liu li suo2 wei,0.0
砥志研思,di zhi ya3n si,0.0
砥行磨名,di xing mo3 ming,0.0
砥行立名,di3 xing li ming,0.0
砥身砺行,di she3n li xing,0.0
流溺忘反,liu ni wa2ng fan,0.0
抃风儛润,bia4n feng wu run,0.0
鞭驽策蹇,bia1n nu ce jian,0.0
鞭擗进里,bia1n pi jin li,0.0
鞭擗向里,bia1n bi xiang li,0.0
砥砺名节,di li ming jie3,0.0
砥砺廉隅,di li lia3n yu,0.0
砥砺风节,di li fe3ng jie,0.0
砥厉廉隅,di li lia3n yu,0.0
砥节砺行,di jie3 li xing,0.0
流天澈地,liu tia2n che di,0.0
抃风舞润,bia4n feng wu run,0.0
砥节励行,di jie3 li xing,0.0
砥节厉行,di jie3 li xing,0.0
临川羡鱼,lin chua2n xian yu,0.0
掂梢折本,dia1n shao she ben,0.0
鄙俚浅陋,bi li qia3n lou,0.0
点指莋脚,dia3n zhi ce jiao,0.0
敛怨求媚,lia3n yuan qiu mei,0.0
彫虫篆刻,dia1o chong zhuan ke,0.0
闭门墐户,bi ko4u jin hu,0.0
良辰媚景,lia2ng chen mei jing,0.0
良禽择木,lia2ng qin ze mu,0.0
良师诤友,lia2ng shi zheng you,0.0
良宵好景,lia2ng xiao hao jing,0.0
良莠不分,lia2ng you bu fen,0.0
良莠不齐,lia2ng you bu qi,0.0
良莠不一,lia2ng you bu yi,0.0
良莠淆杂,lia2ng you xiao za,0.0
闭门思愆,bi ge si qia4n,0.0
一邱之貉,yi qiu zhi he1,0.0
一丘之貉,yi qiu zhi he1,0.0
一丘一壑,yi qiu yi he1,0.0
刁钻促狭,dia1o zuan cu xia,0.0
踉踉跄跄,lia4ng liang qiang qiang,0.0
刁钻促搯,dia1o zuan cu chao,0.0
两鬓如霜,lia3ng bin ru shuang,0.0
刁滑奸诈,dia1o hua jian zha,0.0
两瞽相扶,lia3ng gu xiang fu,0.0
两脚书橱,lia3ng jiao shu chu,0.0
簟纹如水,dia4n wen ru shui,0.0
荜门圭窦,bi men gui do4u,0.0
钿合金钗,dia4n he jin chai,0.0
婢膝奴颜,bi xi nu ya4n,0.0
阽危之域,dia4n wei zhi yu,0.0
敛影逃形,lia3n ying tao xing,0.0
敛手屏足,lia3n shou ping zu,0.0
敛手待毙,lia3n shou dai bi,0.0
联篇累牍,lia2n pian lei du,0.0
鄙吝复萌,bi lin fu me3ng,0.0
连帙累牍,lia2n zhi lei du,0.0
貂蝉满座,dia1o chan man zuo,0.0
怜贫惜老,lia2n pin xi lao,0.0
怜贫恤老,lia2n pin xu lao,0.0
怜我怜卿,lia2n wo lian qing,0.0
必躬必亲,bi go4ng bi qin,0.0
怜香惜玉,lia2n xiang xi yu,0.0
怜新弃旧,lia2n xin qi jiu,0.0
一时半晌,yi shi ba1n shang,0.0
一时半霎,yi shi ba1n sha,0.0
怜新厌旧,lia2n xin yan jiu,0.0
联翩而至,lia2n pian er zhi,0.0
敛声屏息,lia3n sheng ping xi,0.0
廉而不刿,lia2n er bu gui,0.0
彫章镂句,dia1o zhang lou ju,0.0
